city,genres_list,tags_list,user_id
NYC,"['calvin harris', 'positivevibe', 'Electronic', 'Dance', 'Mashup', 'Heaven House', 'Remix', 'S.pri Noir']","['disciples r3hab hdiyl ""how deep is your love"" Remix', 'Remix Flume TennisCourt LupeFiasco Superstar TreySongz NaNa jordanriches jriches jrichesvibes', '""Big Z"" Coin Run ""Big Z Remix""', 'R&B']",176870942.0
Plymouth,['Kids Music'],['kid ethnic africa kenya popular song'],129357344.0
MA$$HYSTERIA,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Death by 808', 'Rare', 'sadboy :(', 'Hip-hop & Rap', 'R&B', 'Alternative Rock', 'Alternative Rock', 'k-pop', 'TRAPMUZIK', 'TRAPMUZIK', 'K-POP', 'K-POP', 'Hip-hop & Rap', 'K-POP', 'Alternative Rock', 'PMGRECORDS', 'ARMEGGEDDON', 'lonesometrap', 'Alternative Rock', 'SHIT HAPPENS REC. X PMG', 'Rap', 'Hip-hop & Rap', 'Alternative Rock', 'Alternative Rock', 'RARE', 'RARE', 'Hip Hop', 'Alternative Rock', 'Hip-hop & Rap', 'PMG', '♢♢♢', 'Alternative Rock', 'Hip-hop & Rap', 'GASMASTER', 'TERRANCE ESCOBAR', 'Hip-hop & Rap', 'TERRANCE ESCOBAR', 'TERRANCE ESCOBAR', 'TERRANCE ESCOBAR', 'Hip-hop & Rap']","['Urameshi Anonymuz', '""Resident Evil"" ""Ver$ace "" Chachi TTF', 'Thouxanbanfauni Unotheactivist Fauni thouxanbancapsules', '""lord linco"" ""divine council"" owenob', '""LORD LINCO"" ""DIVINE COUNCIL"" OWENOB 27 ROCKSTAR', 'Hip-Hop', 'DOMGSinatra LcLevi BirdieBandz 4672 ATL StoneMountain', 'P2THEGOLDMASK DJPHAT', '3400GOONIES TALIBANSOULJAH', 'CHXPO', 'P2THEGOLDMA$K ""SICK FISHSCALE"" ""SHIT HAPPENS RECORDS"" PMG R&B 3M ""RICH HAMLIN"" ""SVDFVCE D""', 'KidOcean TGOD Memphis Krucial Goldie', 'topshelffleacoo top shelf fleacoo 76inyobitch', 'grip tec jormungand money dont hit my phone', 'Kodak Black - Cut Throat', '""sevie "" seviekoy koy neiibur paulwalker 34xxclub DNTDIE2NITE', '""Terrance Escobar"" Fanta Atlanta Xanax Trill ""Trill Phonk"" NBOMeBeats ""Trill Wave"" ""pineapple "" ""emo esco"" ""yung skkkrrrttt"" IDKQB1 ""quincy brooks""', '""TERRANCE ESCOBAR"" 3400 BEATPLUGG PLUGGZ ATLANTA SKKKRRRTTT ISKKKRRRTTT ""YUNG ESCO"" Forgiato ""Geeked Up"" Stoner Kush ""Platinum Cookies"" ""OG KUSH""', '""TERRANCE EC"" 3400 ""YUNG SKKKRRRTTT"" A-1 A1IEN ""EXTRA TERRESTRIAL "" ISKKKRRR ATLANTA DZY', '""TERRANCE E"" 3400 ISKKKRRRTTT BeatPlugg Plugg ""Emo Esco"" ""Yung Skkkrrrttt""']",143414824.0
Easthampton,"['beer', 'Gloom']","['drinking beers fistah', 'Problem With Dragons MG-1']",169399851.0
New York,"['malcolm x,', 'Hiphop', 'Hip-Hop']","['socialism communism anti-capitalism revolution, ""police brutality"" change NSA CIA FBI', '""Ferguson #RightToRebel #MarcelCartier #AgentOfChange #Remix""']",151246397.0
New Orleans,['phoenix steel'],"['switch ""tommy love"" ""rolling stone"" femcee']",121198145.0
FrakenMouth,"['venturian', 'Wrench', 'progressive house']","['venturiantale ""venturian music"" ""venturiantale music"" jordanfrye ""jordan frye"" qeios', 'hongleongbank ionray thrillmenow canyouwalkonwater nonnewtonianfluid dance Progressive']",139630166.0
"West Hartford, CT","['Dance & EDM', 'Dance & EDM', 'Dance', 'Electro House', 'Dance & EDM', 'Dance', 'Dance', 'Future Bass', 'Future Bass', 'Dance & EDM', 'Deep House', 'Dance & EDM', 'Dance', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dubstep', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Deep House', 'Dance & EDM', 'Electronic', 'Remix', 'Deep House', 'Electronic', 'Electronic', 'Melodic Dubstep', 'Dance & EDM', 'Electronic', 'Deep House', 'Chill', 'Dance', 'chillstep']","['""Crystal Skies"" Dichotomy ""Lowly Palace""', 'Dance', '""cash cash"" ""all night"" remix ""big beat"" ""electro house""', '""Progressive House""', '""future bass"" ""chill trap"" bass Trap sofasound sofa soulection ""future knock""', 'Chill Edm Electronic', 'Galantis ""Selena Gomez"" ""Gucci Mane"" Fetish ""Galantis Remix""', 'House', 'Dance edm house Rave let you go nick amodio', 'dance instrumental edm house deep club step rave', 'edm instrumental dance electronic house', 'edm dance house chill instrumental disco', 'Chill Step House Instrumental EDM Dance', '""Melodic Dubstep"" 2014 Mix Podcast MoMMusic Melodic Chillout Chillstep Best Electronic Lovestep Chill Mr Music Relaxing Relax Electro Drumstep Electro-House House Dance Dub Beat', 'House Dubstep Society Edm Dance', 'Edm Electronic Dance Anthem House', 'Remix Chill House Edm Dance', '""Pierce Fulton""', 'House Minimal Rave Dance Edm', '""Progressive House"" house edm dance ""jeff miles"" lights nowifi remix wavo', 'Dance edm electronic ""Progressive House"" house ""no wifi"" no wifi echoes', 'Dance Edm Electronic ""Progressive House"" Progressive house no wifi nowifi', '""Progressive House"" House Electronic Edm Dance NoWiFi', 'bigroom EDM dance House big NoWiFi music no wifi Electronic', 'Edm dance music ""big room"" big room house nowifi no wifi', 'house future ""future house"" original ""original mix"" mix Electro Electric Electronic ""Electro House"" Prog Promo Producer Production Progressive ""Progressive House"" melbourne ""melbourne bounce"" ""Melbourne "" ""Melbourne bounce"" Edm Deep ""deep house"" fl ""fl studio"" Competition repost like comment', 'Trap Trance electro house ""Deep House"" future garage', 'futurebass ""chill trap""', 'House Jabes Lorde Team', '""Deep House""', '""Adventure Club"" Red Blue Dance', 'MitiS FathoM 174bpm Chill Ambient Dance EDM Electronic', 'MitiS Melodic Dubstep Melody Ambient lovestep', 'garymoore', '""Tropical House"" ""Tropical house session"" Kygo Matoma ""Thomas Jack"" Koni', 'Background Music ""Gerson Echevarria"" ""Owen Painter""', 'House Disco']",163599979.0
Chicago,"['Jazz & Blues', 'Jazz & Blues', 'Jazz', 'Alternative', 'Jazz']","['""Doors #ChicagoStorylines #VonFreeman #mbase #SteveColeman""', 'Indie whitney ""light upon the lake"" ""golden days"" ""secretly canadian""', 'Chicago ""Beat Music"" Guitar Tortoise']",58758775.0
Maryland,"['Hip Hop/Rap', 'TeamWitt', 'Pop', 'Alternative Rock', 'HOPIUM', 'hip-hop', 'R&B', 'EDEN', 'Hip-hop & Rap', 'Anime', 'Anime', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Pop', 'Pop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hiphop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'motivational', 'podcast', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'sam hunt', 'Piano', 'Hip-hop & Rap', 'remix', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'R&B', 'Indie', 'World', 'timmy', 'Hiphop/rap', 'Hip-hop/Rap', 'Ivan B']","['Rap ""Hip Hop"" Ollie ollie ollieraps ""ollie "" olly ollyraps Swagytracks New ""Brand New"" ""Free Download"" ""Fading Away"" MVP ""Part 2"" Yonas PromotingSounds Real', 'veterans marines nightmrica Metal trap ""Hip Hop"" alternative military', '""Witty - Dinner For Two"" ""Dinner For Two"" Hip-hop Rap Music Real ""Dan Haynes"" Witt Lowry WittLowry', '""Jon Bellion"" ""The Sep""', '""end credit"" ""wake up"" pop indie', 'Hip-hop Rap Music WittLowry TyNitty ""Wishing Wells"" Passion Real Emotion Vibe Smooth Banger', '""Sword Art Online"" SAO Kirito Asuna ""Gun Gale"" mike johnson Instrumental otaku ""crossing fields"" LiSA', 'Hip-hop Witt ""Witt Lowry"" ""Last Letter"" Rap Passion Emotion Love Steezefield ICNPT Music Singing Artist Art Power Lost Deep', 'Hip-hop Rap ""Witt "" Lowry ""Witt Lowry"" Passion ""Blood In The Water"" Cardiak ""Joey Castellani"" Music Artist', 'Hip-hop Music Passion ""Witt Lowry"" Rap Raw Real', 'themarinerapper ""Hip Hop"" rap marines tmr', 'attachedtogrunts themarinerapper ""Hip Hop"" Rap migos marinemix', 'Hip-hop Praying ""Witt Lowry"" Music Rap Kesha ""Ryan Lewis"" Witt Passion', 'themarinerapper kendricklamar ""Hip Hop"" rap element damn thebestmarinerapper marines new 2017', '""Hi Ho"" ""[B] Rogers"" ""Snow White and the Seven Dwarfs""', '2pac alleyesonme ""Hip Hop"" rap music marines themearinerapper hailmary', '#askgaryvee', 'speech inspiration inspirational inspi hustle ny work Hard motivating ""gary vaynerchuk"" ""the most import"" speeches entrepreneur inspiring Work ""hard work""', 'themarinerapper ""Hip Hop"" marines rock rap lyricist kendricklamar damn dna', 'kendricklamar humble themarinerapper remix fastrap pepsi', 'luke christopher ""hundred water"" ""Hip Hop"" ""new music"" ""new song"" ""new rap"" tmrw tmrwfrvr', 'luke christopher new tmrw tmrwgang', '""mateusz m"" motivation epic speech inspiration uplifting powerful orchestral emotional hybrid', '""Hip Hop"" ""Witt Lowry"" Witt Passion Real Rap ""Let Me Know"" ""Witt Lowry Let Me Know"" ""Dan Haynes"" Love ""Witt The Artist"" ""Witt The Musician"" Singing Tori', '""The white stripes"" ""The Glitch Mob""', 'themarinerapper ""Hip Hop"" marines missyelliott lamb imbetter remix 2017 New trina lilkim', 'Krucial HipHop Memphis Dojo thankAaron HCxDP', 'themarinerapper antoniamarquee ""Hip Hop"" rnb marines military lovesong', '""It\'s On Again"" ""Kendrick Lamar"" ""-Man 2"" Spider ""The Amazin Spider-Man 2"" Spiderman ""Alicia Keys""', 'd timmyd ""timmy d"" let her go ""let her go"" ""let her"" ""let go""', 'IanJ Michael Edward Battle Scars (Remix)']",114742915.0
"Long Island, NY","['Dubstep', 'HIPHOP', 'Dance & EDM', 'Drum & Bass', 'Liquid Drum & Bass', 'Popcaan', 'jacksons5', 'Dancehall', 'Electronic', 'Dancehall', 'Bass', 'Dancehall', 'PAKMAN', 'Dancehall', 'Dubby Pop', 'jam thieves', 'DNB', 'dirtybird', 'Dance', 'Electronic', 'dubstep', '158', 'Rap', 'night bass', 'migos', 'Drum & Bass', 'Dubstep', 'dnb', 'Creature', 'minimal', 'electro', 'doors', 'Move', 'petey clicks', 'Electronic', 'microfunk', 'Chillmatic', 'Barcelona', 'Progressive House']","['CashCash Surrender Remix LSDApeMachine KEDM EDM DNB Transtep Freedownload Beatport Progressive house Progressivehouse Electronica Electro', 'dj panik future prophecies tony anthem erb dub smk navigator', 'Love Yuh Bad', 'Remix dreskull Dream skull ""i want"" you Back', 'Dancehall Popcaan Jamaica Mixpak ""Dre Skull"" Adde', 'Planta CSS ""Dre Skull"" RAC', 'movado', 'bass dancehall house dutch ghettotech', 'Dancehall Jamaica Reggae Mixpak ""Dre Skull"" Popcaan', '""i want money"" ""serial killaz"" ""moby dick"" africa sniper tarantino playground ""black label"" transformers bronx ""jack daniles"" ""combat collins"" ""drum & bass"" dnb d&b jungle', 'dirtybirdbbq Live toronto embrace', 'Clicks and Whistles ""Embassy Recordings"" Vinyl', '""petey clicks"" ""party like us"" ukg bassline nightbass', '""dope in my sock"" ""night bass"" Bassline remix atl bootleg ""party like us""', '""chris creature""', 'Bare ""Koma & Bones"" Koma Bones Electro', 'house ""iron and wine"" denite', 'electro ""chris creature""', 'That Doh Future DJ Icey Booty Bass Boom Dope', '""ac slater"" ""party like us"" ""night bass"" ""n luv"" ""kid a"" bass house garage', 'bbc ""radio 1"" exclusive ""world premiere"" owsla beatbox illshit the ill shit craig mack', ""STRFKR MackintoshBraun IDon'tWantToSee MiracleMile Remix"", 'MackintoshBraun FallInLove Remix']",68933282.0
Philadelphia.,"['Blues', 'Sunday Suspense']","['12-01-2014 ""Brazil Er Kalo Bagh""']",164845226.0
woodside ,"['Music', 'Vai', 'Music', 'Mexico', 'Music', 'Music', 'Music', 'Audio', 'Music', 'Artist', 'Artist', 'Drums']","['""Luiz Lopez"" ""Erasmo Carlos"" Guitarrista ""Filhos da Judith""']",87250606.0
Lol Ur Gonna Find Me!,"['Mashups', 'Mashups', 'MegaMix', 'Mashups', 'Mega mIx', 'Mega Mix', 'Mega Mix', 'Mega Mix']","['Nightcore', 'Nightcore', 'nightcore', 'Nightcore', 'Nightcore', 'nightcore', 'Nightcore', 'Nightcore ""Mega Mix""']",308532913.0
"Fort Pierce, FL","['Motivation', 'type beat', 'bayareaandbackdown', 'kenson', 'HipHop', 'Dance & EDM', 'Acoustic', 'Hip Hop', 'Vapor Trails', 'Sweet Dreams', 'PTSD', 'Rap', 'Experimental Hip Hop', '1', 'Hip Hop', 'Rap', 'Hip Hop', 'ThrowItBack', 'Hip Hop', 'Rap', 'Dubstep', 'Rap', 'TRAP', 'coolshit', 'drum and bass', 'Hip Hop', 'DRUM&BASS', 'Hip Hop', 'Hip Hop', 'Hip Hop', 'Rap', 'Hip Hop', 'HipHop', 'Rap']","['Rap ""Hip Hop"" ""Whats Your Motivation""', 'beat Instrumental ""Hip Hop"" rap Indiana', 'tastylbc tastypregamemix tastynightlife tastylifestylegroup pregamemix prepartymix brandonfox aaronadrii djadri tastypregame fuckwithus', 'HIPHOP NEW MUSIC 2014 DCR DISTRICT CHAMPION RECORDS CD CURTIS DAVIS HOUSTON HTOWN GALVESTON COUNTY ATX BASTROP GRIND WORK GET IT', 'Showtek Slander NGHTMRE We Like To Party Trap Edit Remix Bootleg Festival EDM FestivalTrap', '""Singer Songwriter"" Folk', 'Rap ""Christian Hip Hop"" ""Christian Rap""', 'Vapor Vape Rap ""Hip Hop"" trap ""Drum and Bass""', 'Trap Soul-Hop ""Hip Hop"" Rap Artist Original Jellybean', 'Soldier Veteran Rap Trap ""Hip Hop"" Experimental Exxxpensive ""Experimental Rap / Hip Hop""', 'Rap Trap Loud Crazy Hot WeedRap City ""Welcome To My City"" ""Best Rap Ever"" Awesome Sexy ""Panty Dropper"" Sexist', 'Sad Guitar Emotional Rap Beat Hip Hop Instrumental', 'Rap Instrumental ""Instrumental Hip Hop"" Freestyle emotional hoobeza Piano', 'HipHop Electronic ""Trip Hop"" ""Ade D"" Future UK Real Hybryd', 'Hustle PussyMoney Rap ""Hip Hop"" ""Bass and Drum"" Throwback Fresh Florida EastCoast Coast2Coast', 'Rap Urban ""Christian Hip Hop"" ""Christian Rap""', '""Drum & Bass"" Lyricist ""Hip Hop"" ""trap music"" Trip-Hop Swag New', 'download convulsic music songs itunes', 'TripHop Trap New Original weed blunt Hiphop Single Sick Awesome BassNDrum Trance House', 'SNAP 4WAY', 'soundcloud:source=android-3rdparty-upload', 'wales mc vizable ""jump up"" vocals', 'Hieroglyphics SoulsOfMischief FreeTheRobots HipHop', 'rap migos ""lil durk"" skinny quavo ""cash out""', '""devin miles"" christo notice ""hip hop"" pittsburgh new ""daily loud"" fab5ent therles', 'rap wale ""french montana"" mmg ""fatz da big fella"" ""talk about it""', '""Hip Hop"" beats Instrumental', '""doug f"" music rap ""New Artists"" Faith Rown Stutter BeatLab MixCraft Eminem TI HipHop BassNDrum 1 Funny Doug Loud Original', 'Music art faith rown ""new art"" funny rap hiphop soul world bass pope italy weed JuicyJ LilWayne YoungJeezy BirdMan JayZ YoGotti Money Sex Marijuana Pot Fucking 187 ptf dtf ftp psl']",104027826.0
San Diego,"['Future', 'Electronic', 'Juke', 'House', 'Electronic', 'Indie Dance', 'Electronic', 'Dance & EDM', 'Tropical', 'Nu Disco', 'Afrostep', 'AfroStep', 'Afrostep', 'Soundtrack', 'Disco', 'RÜFÜS', 'Deep House', 'Trap', 'rain dance', 'Deep House', 'House', 'Disco', 'Sample Pack', 'Electronic', 'house', 'House', 'Pop', 'pools,', 'pools', 'House', 'Deep House', 'Deep House', 'samblans', 'Deep House', 'House', 'Deep House', 'Electronic', 'Hip-hop & Rap', 'groove ', 'WNTR', 'Electronic', 'Deep House']","['""So Future"" Tripitaka ""First Ear"" ""Future beats"" London ""Bay Area"" ""Future Funk"" Beats Vibes Radio', 'Nadus Isely Jersey Newark Thread Brick Bandits Chicago Juke Footwork', '""Flight Facilities"" ""Dom Dolla"" Premiere Exclusive Mixmag Remix', '""dance & edm"" ""future bass"" Trap ""tim gunter""', '""Nu Disco / House"" ""Tropical House"" House ""Nu Disco"" ""House Music"" ""DJ Who"" ""Modern Classics"" ""Morgan McRae"" WHOSMUSIC ""Duke DUMONT"" Kygo Flume ""Clavin Harris"" ""San Diego"" Electronic Indie Dance ""Sleeping Giant Music"" Remix ""Indie Dance""', '""Electronica #FutureFunk #Funk #R&B #Remix""', 'Edm', '""Tropical House / House"" Tropical House Music WHOSMUSIC DJ Who Morgan McRae Kygo Flume Deep Dance Electronic Indie mood ""DJ Who"" ""Morgan McRae"" ""Edge Of The World"" ""San Diego"" ""Tropical House"" ""House Music"" Kaskade ""Deep House"" ""Nu Disco"" ""Indie Dance""', 'Mixes', 'momaguy ""bang bang"" afrostep afrobeat', 'momaguy ""lil baby"" dancehall', 'afro afrostep afrobeat momaguy', 'DJ ""JCK DVY"" MIX ALTERNATIVE URBAN HOUSE Tech ""TECH HOUSE"" ""ACID HOUSE"" R&B FUSION UNRELEASED LA DANCE ELECTRONIC DOWNTEMPO ""TRIP HOP"" ""Hip Hop"" SOUL', 'Other', '""nu disco"" ""deep house"" house electronic ""indie dance"" ""g house"" tech house”', 'Trap Electronic Beats', 'Disco', '""mixes #freedownload ""', 'Electronic EDM ""Sample Pack"" Sample Samples VST MIDI Drumkit synths instruments ""royalty free"" ""Sample packs"" ""Dum kits"" 808s kicks hihats snares cymatics loopmasters splice', '""freedownload #electronica #hiphop #remix""', '""Dance & EDM"" ""Deep House"" Electronic', 'XRAY ""Liquid Beat"" Radio Soul Hip-Hop Boogie Jazz Funk House ""10.4 ROG"" ""Homeboy Sandman"" ""Gal Costa"" ""Al Dobson Jr."" ""Hubert Daviz"" ""Harvey Sutherland"" ""Henry Wu"" ""Anna Wise "" ""The Pendletons"" Dego Kaidi Andres ""Nairobi Sisters"" ""A Tribe Called Quest"" Thundercat ""Yusef Rumperfield"" ""Minnie Ripperton"" Kaytranada NxWorries ""Gene Harris"" ""Ray West""', '""House Music"" Chicago Detroit ""Deep House"" ""New York"" ""Eli Escobar"" ""New York Garage"" Jackin ""Gina Breeze"" ""Classic Music Company"" ""Luke Solomon""', '""Tech House"" Melodic Electronic Techno Pop ""Talent Mix"" Original Mix Edit Bootleg Remix Podcast Mixtape 1daytrack 1daytrack.com Amsterdam UOAK ""Earth Grooves""', '""Deep House"" ""Tech House"" Melodic Electronic Techno Pop ""Talent Mix"" Original Mix Edit Bootleg Remix Podcast Mixtape 1daytrack 1daytrack.com Amsterdam ""Onno Boomstra"" ""A Beautiful Life""', '""Deep House"" ""Tech House"" Melodic Electronic Techno Pop ""Talent Mix"" Original Mix Edit Bootleg Remix Podcast Mixtape 1daytrack 1daytrack.com Amsterdam Aerotique Soulmates', 'Groove ""Sonny Fodera"" ""Low Steppa""', '""ed sheeran"" ""shape of you"" ""koby funk"" ""club edit"" house ""vocal house"" ""deep house"" divide', 'Lemay Sloves Drake Drizzy ""Swear I Had It"" ""6 god"" OVO Electronic ""Hip Hop"" EDM Dance', '""Party Pupils"" ""Too Future"" Mix Electronic ""Future Bass""', '""kelsey bulkin"" ""made in heights"" ""kero uno"" r&b ""future soul"" ""noitcelfer eternal""', 'WNTR Future Vibes Zephyr ZenSupremacy', '""baby girl"" ""indie dance"" ""uk garage"" dance london miami ""adam foster"" dialect ""dialect radio"" ""free download "" ""tropical house"" ""Tech House"" sound ""style "" Soul']",52647608.0
Orange,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Soundtrack', 'Hip Hop', 'Fettywap1738', 'THE LQ PROJECT']","['swaggtanna sluggodadon sluggo dadon iamswaggtanna appreciaterealtalent appreciate Real talent ""appreciate real talent"" dabrodies ""da brodies"" dabrodys dabrodiez ""da brodiez"" dabrodyz ""new york"" nyc queens teardrops coldondablock ""cold on da block"" ""cold on dablock"" coldontheblock ""cold on the block""', 'soundcloud:source=android-3rdparty-upload', '""Alvaro Avila Simpson"" ""Alvaro Avila Simpson Music"" ""Alvaro Avila Simpson Composer"" ""MAQUIGRAFIA MUSIC"" ""FLUZ Music"" www.maquigrafia.com www.alvaroavilasimpson.com', 'Podcast Powerfm987', 'zahbangermovement', 'RGF FTE NorthSide', '""Hip Hop"" LOCS LOCDOORS LOCKDOORS ""TARIK BAYYAN"" ""QUEST MONEY"" LQ Rap RHYME STYLES UNDERGROUND Music Dj VOCALS RAPPER Mc ""MICROPHONE CONTROL""']",62019257.0
Wakefield,"['Gym Time', 'Electro House', 'Electronic House', 'Electro-House', 'Electro House', 'Electro House', 'Music', 'Progressive House']","['Felix Cartal Weekend Workout Podcast Itunes Mix', '""OUT NOW"" kleph ""big & dirty"" ""waiting all week"" ""for this night to begin""', 'felguk ""lazy rich"" lazy rich blowout blow out', 'Liveset Mix ""Tommy Trash"" EDC ""Electric Daisy Carnival""', 'The Aston Shuffle vs Tommy Trash Sunrise Dyro Remix Exclusive Preview', '""Dash Berlin"" ""Carita La Nina"" Dragonfly Hardwell ""HOA 155"" Revealed Recordings Exclusive', '""Dash Berlin"" Zedd ""Matthew Koma"" ""Miriam Bryant"" ""Find You"" Remix ""World Exclusive""']",79599320.0
Fresno,"['Metal', 'The Crusher', 'Metal', 'Metal', 'Amon Amarth Cover ', 'Metal', 'Death Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'rock/metal', 'rock/metal', 'rock', 'Oi', 'Rock', 'Oi!', 'Oi!', 'Metal', 'Metal']","['""Amon Amarth"" ""First Kill"" Jomsviking ""Death Metal"" Cover', 'amon amarth under the northen star', 'Cover', '""Amon Amarth"" ""Twilight of the Thunder God""', '""Amon Amarth"" ""Ride For Vengeance"" ""Once Sent from the Golden Hall""', '""Amon Amarth"" ""The Last With Pagan Blood"" ""The Avenger""', 'Amon Amarth ""war of the gods"" surtur rising', '""Amon Amarth"" ""Death In Fire"" ""Versus The World""', '""Amon Amarth"" ""Cry Of The Black Birds"" ""With Oden On Our Side""', '""Amon Amarth"" ""The Pursuit Of Vikings"" ""Fate of Norns""', '""Amon Amarth"" ""Twilight Of The Thunder God""', '""amon amarth"" ""deceiver of the gods""', 'Amon Amarth ""Father of the Wolf"" ""Deceiver of the Gods""', 'rac ""Punk Rock"" oi', 'skrewdriver', 'oi!']",300881626.0
New York/ L.A.,"['blends', 'Hip-hop & Rap', 'Jazz', 'V.I.C', 'paulmichael', 'Hip-hop & Rap', 'Audiobooks', 'TRUSIC', 'Pop', 'Def Perception', 'Minimal', 'Jazzy', 'Hip-hop & Rap', 'Pop', 'Grizzly Gato', 'guchi san', 'B Steels', 'instrumental', 'Instrumental', 'original', 'Original', 'Instrumental', 'Hiphop', 'david cyclone', 'Sade', 'progressive', 'Electronic Pop', 'Singer-Songwriter', 'Alternative', 'Shura', 'Electronic']","['blends dj moet', 'lecrae andy mineo kanye future kb Trip lee', 'soundcloud:source=android-3rdparty-upload', 'Singer-Songwriter Accapella', 'snapchat ""snapchat a pic just for me"" ""snapchat a picture for me"" vic musically younow', 'bel justinbieber sorry', 'HYP3 ""DJ TGIF"" Summer16 Litteen Summer', 'Spoken Poetry AmaniO+ spokenword ""motivational #inspiration"" socialjustice ""albany #newyork"" poems house ""Hip Hop"" ""lauryn hill"" ""erykah badu"" freedom ""say her name"" ""black lives matter""', 'HIPHOP ""Hip Hop"" CONSCIOUS Pop Rap PRINCE SEXY INTELLIGENCE SMART Club', '""Beat Shot"" ""JstBczMusic ASCAP"" ""V. Marie"" JB!! ""Dirty Moses"" Undeniable ""Just Because Ent"" ""Hip Hop""', 'Experimental Contemporary ""Contemporary Classical"" Song Film', 'Jazz Latin mood wish Pop', '""DJ TGIF"" HYP3 ""Swizz Beatz"" ""Appreciation Mix""', 'soundcloud:source=android-3rdparty-upload', 'VOGUE House ""Tech House""', '""Sub-Bombin Records"" ""Grizzly Grimace"" ""Oddy Gato"" ""Vs Donny Wahlberg"" ""While You Were Sleeping""', 'sharad810 ""nick kawaguchi""', 'SLE ""Supreme Legacy Entertainment"" Harlem SupremexLegacy This is Me ""New York City"" Rap Hip-Hop ""Jon Lewis"" jonxlewis', 'classic oldschool newyork 518 818 ""Hip Hop"" original', 'Hiphop Original Keys Bass Drums Newyork 518', '""Hip Hop"" instrumental drum bass piano yamaha flstudio snare Electronic', '""Hip Hop"" instrumental Orchestral strings piano 518 schenectady producers', '""Hip Hop"" original nosample sax Piano bass drumbreaks', 'Original 518 newyork conscious', 'Alternative ""Sean Reid"" ""SK IL LZ"" Relaxation Exotic', 'spiritual neo indie rock electro electronic dub psychedelic experimental space future alternative', 'Acoustic Folk ""Alternative Rock"" Country Indie Rock Alt-Country Songwriter ""Los Angeles"" Indie-Rock Pop', '""Just Once""', 'money moneytalks bullshit walks rain payday guchi san guchisan guchi2012 nickkawaguchi nick']",54220512.0
